ID_RUC|DPTO|PROV|DISTRITO|SEXO|CARGO_ENCUESTADO|ACT_ECO|ANIO|ESTADO_EMPRESA|VAR_VENTA|PCT_VAR_VENTA|MODAL_VENTA|PCT_TRAB_LABO|MODAL_TRAB|TIENE_PROB_FINANC|TIEMPO_RECUPERARSE|SUSP_PERFECTA
00000096882|LIMA|LIMA|LINCE|1.0|Contador/a|Venta de partes, piezas y accesorios para vehículos automotores|2000.0|Parcialmente operativa|Disminuyó|75.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|1.0
00000099121|LIMA|LIMA|LURIGANCHO|2.0|Gerente/a general|Instalaciones de fontanería, calefacción y aire acondicionado|1999.0|Operativa|Disminuyó|40.0|Solo online|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000107979|CALLAO|CALLAO|CALLAO|1.0|Otro|Pesca marítima|2010.0|Operativa|Se mantiene||Solo de forma presencial|De 61 a 80%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000108241|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Actividades de médicos y odontólogos|1992.0|Parcialmente operativa|Disminuyó|70.0|Solo de forma presencial|De 21 a 40%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000109251|LIMA|LIMA|PUENTE PIEDRA|1.0|Administrador/a|Construcción de edificios|2008.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000109668|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2006.0|Parcialmente operativa|Disminuyó|95.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000109697|LIMA|LIMA|MIRAFLORES|2.0|Otro|Mantenimiento y reparación de vehículos automotores|2010.0|Operativa|Disminuyó|50.0|Por otra modalidad|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000109769|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2008.0|Inoperativa||||||||
00000109867|LIMA|LIMA|BREÑA|1.0|Administrador/a|Actividades de servicios relacionadas con la impresión|2009.0|Parcialmente operativa|Disminuyó|90.0|Presencial y delivery|Hasta 20%|Trabajo mixto|1.0|Más de 24 meses|0.0
00000109940|LIMA|LIMA|LINCE|1.0|Otro|Venta al por menor por correo y por Internet|2010.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000110253|LIMA|LIMA|SAN MIGUEL|2.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2010.0|Operativa|Disminuyó|60.0|Solo online|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000110265|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Generación, transmisión y distribución de energía eléctrica|2013.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000110306|LIMA|LIMA|SAN MIGUEL|2.0|Contador/a|Otras actividades de alojamiento|2011.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|1.0
00000110310|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas|2011.0|Inoperativa||||||||
00000110325|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Otras actividades profesionales, científicas y técnicas n.c.p.|2011.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000110435|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2011.0|Parcialmente operativa|NO REALIO VENTAS|||De 41 a 60%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000110441|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Otras actividades de telecomunicación|2011.0|Operativa|Aumentó|19.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000110499|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Construcción de otras obras de ingeniería civil|2014.0|Parcialmente operativa|Se mantiene||Por otra modalidad|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000110598|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Edición de periódicos, revistas y publicaciones periódicas|2012.0|Operativa|Disminuyó|55.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|No se vio afectada|0.0
00000110662|LIMA|LIMA|SAN ISIDRO|2.0|Administrador/a|Fabricación de maquinaria para la explotación de minas y canteras y para obras de construcción|2013.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000110678|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Actividades de alojamiento para estancias cortas|2012.0|Parcialmente operativa|Disminuyó|90.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|1.0
00000110718|LIMA|LIMA|LOS OLIVOS|2.0|Contador/a|Fabricación de prendas de vestir, excepto prendas de piel|2012.0|Operativa|Disminuyó|50.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000112485|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Otras actividades especializadas de construcción|2013.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000112516|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Otro|Otras actividades de apoyo al transporte|2013.0|Parcialmente operativa|Se mantiene||Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000112522|CALLAO|CALLAO|CARMEN DE LA LEGUA REYNOSO|1.0|Contador/a|Elaboración de piensos preparados para animales|2014.0|Operativa|Disminuyó|25.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000112794|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos|2013.0|Operativa|Disminuyó|50.0|Solo online|Hasta 20%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000112816|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Contador/a|Seguros generales|1982.0|Parcialmente operativa|Disminuyó|5.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000113404|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Explotación de otras minas y canteras n.c.p.|2007.0|Parcialmente operativa|Disminuyó|60.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000113550|LIMA|LIMA|SAN ISIDRO|2.0|Administrador/a|Construcción de carreteras y vías de ferrocarril|2013.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000113753|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Seguros de vida|2014.0|Operativa|Disminuyó|25.0|Por otra modalidad|De 81 a 100%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000114203|LIMA|LIMA|LIMA|1.0|Contador/a|Otras actividades de servicios personales n.c.p.|2013.0|Operativa|Disminuyó|72.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|1.0|En menos de 6 meses|0.0
00000114401|LIMA|LIMA|MIRAFLORES|2.0|Administrador/a|Edición de libros|1988.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|1.0
00000114499|LIMA|LIMA|LIMA|1.0|Propietario/a|Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción|2009.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000114512|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Consultoría de informática y de gestión de instalaciones informáticas|2012.0|Operativa|Aumentó|20.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|No se vio afectada|0.0
00000115556|LIMA|LIMA|BARRANCO|1.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2009.0|Parcialmente operativa|Disminuyó|100.0|Solo a traves de delivery|Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000115581|LIMA|LIMA|MIRAFLORES|1.0|Gerente/a general|Otras actividades de tecnología de la información y servicios informáticos|2007.0|Parcialmente operativa|Disminuyó|65.0|Solo online|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000115613|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Construcción de edificios|2015.0|Operativa|Disminuyó|100.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000115634|LIMA|LIMA|LIMA|2.0|Contador/a|Venta al por menor de combustibles para vehículos automotores en comercios especializados|2009.0|Operativa|Disminuyó|50.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000115742|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.|2006.0|Parcialmente operativa|Disminuyó|2.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000115958|LIMA|LIMA|MIRAFLORES|1.0|Otro|Transporte de carga por vía aérea|2011.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000116359|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Seguros generales|2006.0|Operativa|Disminuyó|25.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000116532|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Pesca marítima|2008.0|Operativa|Disminuyó|30.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000116655|LIMA|LIMA|JESUS MARIA|1.0|Contador/a|Actividades inmobiliarias realizadas con bienes propios o arrendados|2012.0|Operativa|Disminuyó|70.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000116711|LIMA|LIMA|PUCUSANA|1.0|Otro|Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción|2011.0|Operativa|Disminuyó|70.0|Solo online|De 61 a 80%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000116748|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Explotación de otras minas y canteras n.c.p.|2006.0|Operativa|Disminuyó|50.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000116914|LIMA|LIMA|EL AGUSTINO|1.0|Otro|Extracción de carbón de piedra|2010.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000116924|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Construcción de edificios|2009.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000116967|LIMA|LIMA|SAN JUAN DE MIRAFLORES|1.0|Contador/a|Elaboración y conservación de pescado, crustáceos y moluscos|2014.0|Operativa|Disminuyó|30.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000117044|LIMA|LIMA|SAN BORJA|1.0|Contador/a|Otras actividades de telecomunicación|2013.0|Inoperativa||||||||
00000117216|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Corretaje de valores y de contratos de productos básicos|1998.0|Operativa|Se mantiene||Presencial y delivery|De 61 a 80%|Trabajo mixto|0.0|No se vio afectada|0.0
00000117292|LIMA|LIMA|CHORRILLOS|2.0|Otro|Otras actividades especializadas de construcción|2009.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|1.0|De 6 a 12 meses|1.0
00000117591|LIMA|LIMA|LA MOLINA|2.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|2006.0|Operativa|NO REALIO VENTAS|||De 81 a 100%|Solo trabajo presencial|1.0|De 6 a 12 meses|0.0
00000117613|LIMA|LIMA|MIRAFLORES|2.0|Otro|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|2012.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000118054|LIMA|LIMA|CHORRILLOS|2.0|Contador/a|Explotación de otras minas y canteras n.c.p.|1997.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000118775|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Venta al por mayor de metales y minerales metalíferos|2014.0|Parcialmente operativa|Disminuyó|40.0|Solo de forma presencial|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000119384|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.|2008.0|Operativa|Disminuyó|30.0|Por otra modalidad|De 81 a 100%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000119477|LIMA|LIMA|SURQUILLO|1.0|Propietario/a|Otras actividades de servicios de apoyo a las empresas n.c.p.|2010.0|Operativa|Disminuyó|30.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000119793|LIMA|LIMA|MIRAFLORES|1.0|Otro|Explotación de otras minas y canteras n.c.p.|2002.0|Operativa|Se mantiene||Solo a traves de delivery|De 81 a 100%|Trabajo mixto|1.0|No se vio afectada|0.0
00000119981|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Elaboración y conservación de pescado, crustáceos y moluscos|2012.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000120015|CALLAO|CALLAO|BELLAVISTA|2.0|Gerente/a general|Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en comercios especializados|2008.0|Parcialmente operativa|Se mantiene||Solo online|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000120232|LIMA|LIMA|LOS OLIVOS|2.0|Propietario/a|Fabricación de pilas, baterías y acumuladores|2016.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000120397|CALLAO|CALLAO|CALLAO|1.0|Contador/a|Transporte de carga marítimo y de cabotaje|2012.0|Operativa|Disminuyó|30.0|Solo a traves de delivery|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000120541|LIMA|LIMA|MIRAFLORES|2.0|Otro|Otras actividades especializadas de construcción|2015.0|Parcialmente operativa|Disminuyó|80.0|Por otra modalidad|Hasta 20%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000120563|LIMA|LIMA|VILLA EL SALVADOR|2.0|Otro|Construcción de proyectos de servicio público|2013.0|Operativa|Disminuyó|50.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000120689|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Otras actividades especializadas de construcción|2013.0|Inoperativa||||||||
00000120904|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Contador/a|Publicidad|2015.0|Parcialmente operativa|Disminuyó|50.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000120907|LIMA|LIMA|MIRAFLORES|1.0|Contador/a|Actividades de hospitales|2001.0|Parcialmente operativa|Disminuyó|37.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000120963|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Construcción de edificios|2016.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000121060|LIMA|LIMA|LIMA|1.0|Contador/a|Construcción de proyectos de servicio público|2014.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|No se vio afectada|0.0
00000121066|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Construcción de edificios|2000.0|Parcialmente operativa|Aumentó|15.0|Solo a traves de delivery|Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000121074|LIMA|LIMA|SAN ISIDRO|2.0|Administrador/a|Actividades de restaurantes y de servicio móvil de comidas|2007.0|Parcialmente operativa|NO REALIO VENTAS|||De 41 a 60%|Solo trabajo remoto|1.0|De 6 a 12 meses|1.0
00000121215|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades inmobiliarias realizadas con bienes propios o arrendados|2013.0|Parcialmente operativa|Disminuyó|70.0|Solo online|De 81 a 100%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000121255|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Transporte de carga por carretera|2010.0|Parcialmente operativa|Aumentó|15.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|1.0|En menos de 6 meses|1.0
00000121299|LIMA|LIMA|MIRAFLORES|1.0|Otro|Construcción de edificios|2013.0|Inoperativa||||||||
00000121408|LIMA|LIMA|LINCE|1.0|Contador/a|Venta al por mayor de otros enseres domésticos|2009.0|Parcialmente operativa|Disminuyó|40.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000121788|LIMA|LIMA|SAN ISIDRO|1.0|Administrador/a|Consultoría de informática y de gestión de instalaciones informáticas|2014.0|Operativa|Disminuyó|87.0|Por otra modalidad|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000121977|LIMA|LIMA|LIMA|2.0|Contador/a|Construcción de otras obras de ingeniería civil|2014.0|Parcialmente operativa|Disminuyó|80.0|Por otra modalidad|De 21 a 40%|Solo trabajo remoto|0.0|De 6 a 12 meses|1.0
00000121988|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Otras actividades especializadas de construcción|2015.0|Parcialmente operativa|Disminuyó|20.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000122037|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Transporte de pasajeros marítimo y de cabotaje|2015.0|Parcialmente operativa|Disminuyó|64.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000122043|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Generación, transmisión y distribución de energía eléctrica|2000.0|Operativa|Disminuyó|8.0|Por otra modalidad|De 81 a 100%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000122218|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Otras actividades especializadas de construcción|2014.0|Inoperativa||||||||
00000122346|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Construcción de carreteras y vías de ferrocarril|2014.0|Operativa|Disminuyó|26.0|Por otra modalidad|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000122388|LIMA|LIMA|SAN MIGUEL|2.0|Gerente/a general|Actividades de operadores turísticos|2014.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000122475|LIMA|LIMA|LIMA|2.0|Propietario/a|Impresión|2011.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000122578|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Administrador/a|Venta al por mayor de combustibles sólidos, líquidos y gaseosos y productos conexos|2014.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000122580|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Propietario/a|Construcción de otras obras de ingeniería civil|1993.0|Parcialmente operativa|Disminuyó|75.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000122582|CALLAO|CALLAO|BELLAVISTA|1.0|Gerente/a general|Transporte de carga por carretera|2010.0|Parcialmente operativa|Se mantiene||Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000122609|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Otras actividades de tecnología de la información y servicios informáticos|2014.0|Operativa|Disminuyó|11.0|Solo de forma presencial|De 81 a 100%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000123059|LIMA|LIMA|LIMA|2.0|Otro|Actividades de agencias de viajes|2005.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000123322|LIMA|LIMA|CHORRILLOS|2.0|Contador/a|Actividades de servicios relacionadas con la impresión|2009.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000124173|LIMA|LIMA|LA VICTORIA|1.0|Contador/a|Venta al por mayor de alimentos, bebidas y tabaco|2010.0|Operativa|Se mantiene||Solo online|De 81 a 100%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
00000124423|LIMA|LIMA|SAN BORJA|2.0|Otro|Elaboración y conservación de pescado, crustáceos y moluscos|2015.0|Parcialmente operativa|Disminuyó|30.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000126086|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Generación, transmisión y distribución de energía eléctrica|2015.0|Operativa|Se mantiene||Por otra modalidad|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000127490|LIMA|LIMA|COMAS|2.0|Administrador/a|Actividades de restaurantes y de servicio móvil de comidas|2010.0|Parcialmente operativa|Disminuyó|20.0|Por otra modalidad|De 41 a 60%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000128942|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Fabricación de productos de plástico|2014.0|Operativa|Disminuyó|85.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000129831|CALLAO|CALLAO|CALLAO|2.0|Propietario/a|Actividades de restaurantes y de servicio móvil de comidas|1992.0|Parcialmente operativa|Disminuyó|95.0|Solo a traves de delivery|Hasta 20%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000134803|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Gerente/a general|Transporte de carga por carretera|2009.0|Operativa|Disminuyó|35.0|Solo de forma presencial|De 61 a 80%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000138433|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Actividades de oficinas principales|2009.0|Operativa|Disminuyó|80.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000139805|LIMA|LIMA|SAN JUAN DE LURIGANCHO|2.0|Gerente/a general|Fabricación de prendas de vestir, excepto prendas de piel|2001.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000141200|LIMA|LIMA|MIRAFLORES|2.0|Otro|Construcción de edificios|2011.0|Inoperativa||||||||
00000143994|LIMA|LIMA|SAN JUAN DE LURIGANCHO|1.0|Otro|Venta al por mayor no especializada|2011.0|Operativa|Se mantiene||Solo online|De 81 a 100%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000144017|LIMA|LIMA|PUEBLO LIBRE|2.0|Propietario/a|Enseñanza secundaria de formación general|1994.0|Parcialmente operativa|Disminuyó|90.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000144022|CALLAO|CALLAO|CALLAO|2.0|Gerente/a general|Actividades de envasado y empaquetado|1994.0|Parcialmente operativa|Disminuyó|40.0|Por otra modalidad|De 41 a 60%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000144023|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Otros tipos de intermediación monetaria|1995.0|Operativa|Disminuyó|80.0|Por otra modalidad|De 21 a 40%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000144364|LIMA|LIMA|MAGDALENA DEL MAR|2.0|Contador/a|Venta al por menor de combustibles para vehículos automotores en comercios especializados|2009.0|Parcialmente operativa|Disminuyó|50.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000144601|LIMA|LIMA|VILLA MARIA DEL TRIUNFO|2.0|Administrador/a|Venta al por menor de artículos de ferretería, pinturas y productos de vidrio en comercios especializados|2007.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000144791|LIMA|LIMA|SAN JUAN DE LURIGANCHO|1.0|Otro|Fabricación de sustancias químicas básicas|2010.0|Operativa|Disminuyó|50.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000145158|LIMA|LIMA|LA VICTORIA|2.0|Contador/a|Venta al por mayor de productos textiles, prendas de vestir y calzado|2010.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000145666|LIMA|LIMA|JESUS MARIA|2.0|Contador/a|Publicidad|2012.0|Operativa|Disminuyó|50.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000145682|LIMA|LIMA|MIRAFLORES|2.0|Gerente/a general|Actividades de telecomunicaciones por satélite|2014.0|Operativa|Disminuyó|20.0|Solo a traves de delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000145705|LIMA|LIMA|MIRAFLORES|1.0|Administrador/a|Venta al por mayor de equipo, partes y piezas electrónicos y de telecomunicaciones|2013.0|Operativa|Disminuyó|20.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000145752|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Actividades de consultoría de gestión|2009.0|Operativa|Disminuyó|55.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000145754|LIMA|LIMA|MIRAFLORES|1.0|Otro|Actividades de distribución de películas cinematográficas, vídeos y programas de televisión|2003.0|Inoperativa||||||||
00000145756|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Publicidad|2013.0|Operativa|Disminuyó|80.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000145790|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Contador/a|Construcción de edificios|2008.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|0.0
00000146206|LIMA|LIMA|RIMAC|2.0|Gerente/a general|Destilación, rectificación y mezcla de bebidas alcohólicas|2000.0|Operativa|Disminuyó|80.0|Solo a traves de delivery|Hasta 20%|Solo trabajo presencial|0.0|En menos de 6 meses|0.0
